---config@码表分类=主码-7
---config@允许编辑=是
---config@码表别名=系统唐诗
渭川田家	wzirtmjwdb#序52000
色难腥腐餐枫香	senjxyfucjfgxddh#序52000
周南留滞古所惜	vbnjlqvigusoxikx#序52000
南极老人应寿昌	njjilkrfyyubihuo#序52000
南极老人应寿昌	njjilkrfyyubihur#序52000
美人胡为隔秋水	mzrfhuwzgeqquvdu#序52000
美人胡为隔秋水	mzrfhuwzgeqquvda#序52000
美人胡为隔秋水	mzrfhuwzgeqquvyu#序52000
美人胡为隔秋水	mzrfhuwzgeqquvya#序52000
焉得置之贡玉堂	yjdevivigsyuthvd#序52000
焉得置之贡玉堂	yjdevivigsyuthvt#序52000
焉得置之贡玉堂	yjdevivigsyuthvx#序52000
孔明庙前有老柏	ksmymcqmyblkblzm#序52000
柯如青铜根如石	keruqytsgfruuima#序52000
柯如青铜根如石	keruqytsgfruuimh#序52000
柯如青铜根如石	keruqytsgfruuimk#序52000
柯如青铜根如石	keruqytsgfruuimp#序52000
霜皮溜雨四十围	udpilqyusiuiwzyk#序52000
黛色参天二千尺	dlsecjtmerqmiiha#序52000
黛色参天二千尺	dlsecjtmerqmiihu#序52000
黛色参天二千尺	dlsecjtmerqmiihv#序52000
君臣已与时际会	jpifyiyuuijihvkr#序52000
树木犹为人爱惜	uumuybwzrfaiximx#序52000
云来气接巫峡长	ypllqijxwuxwvhep#序52000
云来气接巫峡长	ypllqijxwuxwvhsp#序52000
月出寒通雪山白	ytiuhjtsxtujblop#序52000
月出寒通雪山白	ytiuhjtsxtujblyp#序52000
月出寒通雪山白	ytiuhjtsxtujblpp#序52000
忆昨路绕锦亭东	yizolurkjntydsxa#序52000
忆昨路绕锦亭东	yizolurkjntydsxh#序52000
忆昨路绕锦亭东	yizolurkjntydsxq#序52000
先主武侯同閟宫	xmvuwuhbtsbigseb#序52000
先主武侯同閟宫	xmvuwuhbtsbigsnb#序52000
崔嵬枝干郊原古	cvwzvigjjcyrguuu#序52000
窈窕丹青户牖空	yktcdjqyhuybksbb#序52000
窈窕丹青户牖空	yktcdjqyhuybksbx#序52000
窈窕丹青户牖空	yktcdjqyhuybksxb#序52000
窈窕丹青户牖空	yktcdjqyhuybksxx#序52000
落落盘踞虽得地	lolopjjusvdedict#序52000
冥冥孤高多烈风	mymygugkdolxfgbj#序52000
扶持自是神明力	fuiiziuiufmylifg#序52000
扶持自是神明力	fuiiziuiufmylitg#序52000
正直原因造化功	vgviyrynzkhwgsag#序52000
正直原因造化功	vgviyrynzkhwgsal#序52000
正直原因造化功	vgviyrynzkhwgshg#序52000
正直原因造化功	vgviyrynzkhwgshl#序52000
大厦如倾要梁栋	dauaruqyyklddsam#序52000
大厦如倾要梁栋	dauaruqyyklddshm#序52000
万年回首丘山重	wjnmhvubqqujvsap#序52000
万年回首丘山重	wjnmhvubqqujvshp#序52000
不露文章世已惊	buluwfvhuiyijyax#序52000
不露文章世已惊	buluwfvhuiyijyhx#序52000
未辞剪伐谁能送	wzcijmfauvngssaz#序52000
未辞剪伐谁能送	wzcijmfauvngssez#序52000
未辞剪伐谁能送	wzcijmfauvngsshz#序52000
苦心岂免容蝼蚁	kuxnqimmrslbyici#序52000
香叶终经宿鸾凤	xdyevsjysulrfghj#序52000
志士幽人草怨嗟	viuiybrfckyrjxuk#序52000
志士幽人草怨嗟	viuiybrfckyrjxxk#序52000
古来材大难为用	gullcldanjwzysuk#序52000
昔有佳人公孙氏	xiybjwrfgsspuicp#序52000
昔有佳人公孙氏	xiybjwrfgsspuiop#序52000
昔有佳人公孙氏	xiybjwrfgsspuirp#序52000
一舞剑器动四方	yiwujmqidssifhad#序52000
一舞剑器动四方	yiwujmqidssifhaw#序52000
一舞剑器动四方	yiwujmqidssifhhd#序52000
一舞剑器动四方	yiwujmqidssifhhw#序52000
观者如山色沮丧	grveruujsejushjt#序52000
观者如山色沮丧	grveruujsejushju#序52000
观者如山色沮丧	grveruujsejushjy#序52000
观者如山色沮丧	grveruujsejushyt#序52000
观者如山色沮丧	grveruujsejushyu#序52000
观者如山色沮丧	grveruujsejushyy#序52000
天地为之久低昂	tmdiwzvijqdiahao#序52000
天地为之久低昂	tmdiwzvijqdiahar#序52000
天地为之久低昂	tmdiwzvijqdiahho#序52000
天地为之久低昂	tmdiwzvijqdiahhr#序52000
霍如羿射九日落	horuyiuejqriloyc#序52000
矫如群帝骖龙翔	jcruqpdicjlsxduy#序52000
来如雷霆收震怒	llrulztyubvfnuax#序52000
来如雷霆收震怒	llrulztyubvfnuhx#序52000
来如雷霆收震怒	llrulztyubvfnuwx#序52000
罢如江海凝清光	barujdhlnyqygdse#序52000
罢如江海凝清光	barujdhlnyqygdsx#序52000
绛唇珠袖两寂寞	jdipvuxqldjimosb#序52000
晚有弟子传芬芳	wjybdiziirfffhoc#序52000
晚有弟子传芬芳	wjybdiziirfffhrc#序52000
临颍美人在白帝	lnyymzrfzlbldiad#序52000
临颍美人在白帝	lnyymzrfzlbldiaj#序52000
临颍美人在白帝	lnyymzrfzlbldial#序52000
临颍美人在白帝	lnyymzrfzlbldiaw#序52000
临颍美人在白帝	lnyymzrfzlbldidd#序52000
临颍美人在白帝	lnyymzrfzlbldidj#序52000
临颍美人在白帝	lnyymzrfzlbldidl#序52000
临颍美人在白帝	lnyymzrfzlbldidw#序52000
临颍美人在白帝	lnyymzrfzlbldiud#序52000
临颍美人在白帝	lnyymzrfzlbldiuj#序52000
临颍美人在白帝	lnyymzrfzlbldiul#序52000
临颍美人在白帝	lnyymzrfzlbldiuw#序52000
妙舞此曲神扬扬	mcwuciquufyhyhnf#序52000
妙舞此曲神扬扬	mcwuciquufyhyhnt#序52000
与余问答既有以	yuyuwfdajiybyiar#序52000
与余问答既有以	yuyuwfdajiybyihr#序52000
感时抚事增惋伤	gjuifuuizgwjuhxr#序52000
先帝侍女八千人	xmdiuinvbaqmrfep#序52000
先帝侍女八千人	xmdiuinvbaqmrfnp#序52000
公孙剑器初第一	gsspjmqiiudiyiba#序52000
公孙剑器初第一	gsspjmqiiudiyibh#序52000
公孙剑器初第一	gsspjmqiiudiyisa#序52000
公孙剑器初第一	gsspjmqiiudiyish#序52000
五十年间似反掌	wuuinmjmuifjvhad#序52000
五十年间似反掌	wuuinmjmuifjvhau#序52000
五十年间似反掌	wuuinmjmuifjvhax#序52000
五十年间似反掌	wuuinmjmuifjvhhd#序52000
五十年间似反掌	wuuinmjmuifjvhhu#序52000
五十年间似反掌	wuuinmjmuifjvhhx#序52000
风尘鸿洞昏王室	fgifhsdshpwhuijb#序52000
梨园子弟散如烟	liyrzidisjruyjmh#序52000
女乐余姿映寒日	nvleyuziyyhjriao#序52000
女乐余姿映寒日	nvleyuziyyhjriar#序52000
女乐余姿映寒日	nvleyuziyyhjriaa#序52000
女乐余姿映寒日	nvleyuziyyhjriau#序52000
女乐余姿映寒日	nvleyuziyyhjrivo#序52000
女乐余姿映寒日	nvleyuziyyhjrivr#序52000
女乐余姿映寒日	nvleyuziyyhjriva#序52000
女乐余姿映寒日	nvleyuziyyhjrivu#序52000
金粟堆前木已拱	jnsudvqmmuyigspf#序52000
金粟堆前木已拱	jnsudvqmmuyigspt#序52000
金粟堆前木已拱	jnsudvqmmuyigsrf#序52000
金粟堆前木已拱	jnsudvqmmuyigsrt#序52000
瞿塘石城草萧瑟	quthuiigckxcsemw#序52000
瞿塘石城草萧瑟	quthuiigckxcseow#序52000
瞿塘石城草萧瑟	quthuiigckxcsevw#序52000
玳筵急管曲复终	dlyjjigrqufuvsws#序52000
乐极哀来月东出	lejiaillytdsiupc#序52000
乐极哀来月东出	lejiaillytdsiupu#序52000
老夫不知其所往	lkfubuviqisowhbr#序52000
老夫不知其所往	lkfubuviqisowhbx#序52000
老夫不知其所往	lkfubuviqisowhlr#序52000
老夫不知其所往	lkfubuviqisowhlx#序52000
足茧荒山转愁疾	zujmhdujvribjikb#序52000
诸子环洞庭而坐	vuzihrdstyerzoyr#序52000
诸子环洞庭而坐	vuzihrdstyerzoyt#序52000
山石荦确行径微	ujuiloqtxyjywzar#序52000
山石荦确行径微	ujuiloqtxyjywzax#序52000
山石荦确行径微	ujuiloqtxyjywzur#序52000
山石荦确行径微	ujuiloqtxyjywzux#序52000
黄昏到寺蝙蝠飞	hdhpdksibmfufzay#序52000
黄昏到寺蝙蝠飞	hdhpdksibmfufzcy#序52000
黄昏到寺蝙蝠飞	hdhpdksibmfufzhy#序52000
升堂坐阶新雨足	ugthzojxxnyuzupk#序52000
芭蕉叶大栀子肥	bajcyedavizifzco#序52000
芭蕉叶大栀子肥	bajcyedavizifzcy#序52000
僧言古壁佛画好	sgyjgubifuhwhkrn#序52000
以火来照所见稀	yihollvksojmxirh#序52000
铺床拂席置羹饭	puidfuxiviggfjju#序52000
疏粝亦足饱我饥	uuliyizubkwojiau#序52000
疏粝亦足饱我饥	uuliyizubkwojipu#序52000
疏粝亦足饱我饥	uuliyizubkwojivu#序52000
夜深静卧百虫绝	yeufjywoblisjtds#序52000
夜深静卧百虫绝	yeufjywoblisjtws#序52000
清月出岭光入扉	qyytiulygdrufzdh#序52000
天明独去无道路	tmmyduquwudkluaz#序52000
天明独去无道路	tmmyduquwudkluhz#序52000
出入高下穷烟霏	iurugkxwqsyjfzcy#序52000
出入高下穷烟霏	iurugkxwqsyjfzuy#序52000
山红涧碧纷烂漫	ujhsjmbiffljmjad#序52000
山红涧碧纷烂漫	ujhsjmbiffljmjud#序52000
时见松枥皆十围	uijmsslijxuiwzok#序52000
时见松枥皆十围	uijmsslijxuiwzrk#序52000
当流赤足踏涧石	dhlqiizutajmuixa#序52000
当流赤足踏涧石	dhlqiizutajmuixh#序52000
当流赤足踏涧石	dhlqiizutajmuixk#序52000
当流赤足踏涧石	dhlqiizutajmuixp#序52000
水声激激风吹衣	uvugjijifgivyiud#序52000
水声激激风吹衣	uvugjijifgivyiad#序52000
人生如此自可乐	rfugrucizikelepp#序52000
岂必局束为人靰	qibijuuuwzrfwuug#序52000
嗟哉吾党二三子	jxzlwudhersjzika#序52000
嗟哉吾党二三子	jxzlwudhersjzikv#序52000
安得至老不更归	andevilkbugggvba#序52000
安得至老不更归	andevilkbugggvbd#序52000
安得至老不更归	andevilkbugggvbu#序52000
纤云四卷天无河	xmypsijrtmwuhesd#序52000
清风吹空月舒波	qyfgivksytuubodd#序52000
沙平水息声影绝	uapyuvxiugyyjtds#序52000
一杯相属君当歌	yibzxduujpdhgeaq#序52000
一杯相属君当歌	yibzxduujpdhgehq#序52000
君歌声酸辞且苦	jpgeugsrciqxkukc#序52000
不能听终泪如雨	bungtyvslzruyuaa#序52000
不能听终泪如雨	bungtyvslzruyuah#序52000
不能听终泪如雨	bungtyvslzruyuha#序52000
不能听终泪如雨	bungtyvslzruyuhh#序52000
洞庭连天九疑高	dstylmtmjqyigkdd#序52000
洞庭连天九疑高	dstylmtmjqyigkdw#序52000
蛟龙出没猩鼯号	jclsiumoxywuhkik#序52000
十生九死到官所	uiugjqsidkgrsoah#序52000
十生九死到官所	uiugjqsidkgrsoaj#序52000
十生九死到官所	uiugjqsidkgrsohh#序52000
十生九死到官所	uiugjqsidkgrsohj#序52000
幽居默默如藏逃	ybjumomoruchtkuz#序52000
下床畏蛇食畏药	xwidwzueuiwzykac#序52000
下床畏蛇食畏药	xwidwzueuiwzykhc#序52000
海气湿蛰熏腥臊	hlqiuivexpxyskdo#序52000
海气湿蛰熏腥臊	hlqiuivexpxyskdy#序52000
昨者州前捶大鼓	zovevbqmivdaguou#序52000
昨者州前捶大鼓	zovevbqmivdaguov#序52000
昨者州前捶大鼓	zovevbqmivdaguru#序52000
昨者州前捶大鼓	zovevbqmivdagurv#序52000
嗣皇继圣登夔皋	sihdjiugdgkvgkkb#序52000
嗣皇继圣登夔皋	sihdjiugdgkvgksb#序52000
赦书一日行万里	ueuuyirixywjliia#序52000
赦书一日行万里	ueuuyirixywjliit#序52000
赦书一日行万里	ueuuyirixywjliiu#序52000
赦书一日行万里	ueuuyirixywjliwa#序52000
赦书一日行万里	ueuuyirixywjliwt#序52000
赦书一日行万里	ueuuyirixywjliwu#序52000
罪从大辟皆除死	zvcsdapijxiusisd#序52000
迁者追回流者还	qmvevvhvlqvehlzz#序52000
涤瑕荡垢清朝班	dixwdhgbqyikbjdd#序52000
涤瑕荡垢清朝班	dixwdhgbqyikbjdw#序52000
州家申名使家抑	vbjwufmyuijwyidf#序52000
州家申名使家抑	vbjwufmyuijwyidt#序52000
州家申名使家抑	vbjwufmyuijwyiif#序52000
州家申名使家抑	vbjwufmyuijwyiit#序52000
坎轲只得移荆蛮	kjkevideyijymjti#序52000
坎轲只得移荆蛮	kjkevideyijymjty#序52000
判司卑官不堪说	pjsibzgrbukjuody#序52000
未免捶楚尘埃间	wzmmiviuifaijmam#序52000
未免捶楚尘埃间	wzmmiviuifaijmao#序52000
未免捶楚尘埃间	wzmmiviuifaijmar#序52000
未免捶楚尘埃间	wzmmiviuifaijmem#序52000
未免捶楚尘埃间	wzmmiviuifaijmeo#序52000
未免捶楚尘埃间	wzmmiviuifaijmer#序52000
未免捶楚尘埃间	wzmmiviuifaijmhm#序52000
未免捶楚尘埃间	wzmmiviuifaijmho#序52000
未免捶楚尘埃间	wzmmiviuifaijmhr#序52000
同时辈流多上道	tsuibzlqdouhdkkz#序52000
天路幽险难追攀	tmluybxmnjvvpjam#序52000
天路幽险难追攀	tmluybxmnjvvpjau#序52000
天路幽险难追攀	tmluybxmnjvvpjhm#序52000
天路幽险难追攀	tmluybxmnjvvpjhu#序52000
君歌且休听我歌	jpgeqxxqtywogekq#序52000
我歌今与君殊科	wogejnyujpuukeph#序52000
一年明月今宵多	yinmmyytjnxcdoax#序52000
一年明月今宵多	yinmmyytjnxcdohx#序52000
人生由命非由他	rfugybmyfzybtapr#序52000
有酒不饮奈明何	ybjqbuynnlmyheor#序52000
有酒不饮奈明何	ybjqbuynnlmyheur#序52000
有酒不饮奈明何	ybjqbuynnlmyheyr#序52000
五岳祭秩皆三公	wuytjivijxsjgsab#序52000
五岳祭秩皆三公	wuytjivijxsjgsas#序52000
五岳祭秩皆三公	wuytjivijxsjgshb#序52000
五岳祭秩皆三公	wuytjivijxsjgshs#序52000
四方环镇嵩当中	sifhhrvfssdhvsaa#序52000
四方环镇嵩当中	sifhhrvfssdhvsak#序52000
四方环镇嵩当中	sifhhrvfssdhvsau#序52000
四方环镇嵩当中	sifhhrvfssdhvska#序52000
四方环镇嵩当中	sifhhrvfssdhvskk#序52000
四方环镇嵩当中	sifhhrvfssdhvsku#序52000
四方环镇嵩当中	sifhhrvfssdhvsua#序52000
四方环镇嵩当中	sifhhrvfssdhvsuk#序52000
四方环镇嵩当中	sifhhrvfssdhvsuu#序52000
火维地荒足妖怪	howzdihdzuykgydx#序52000
天假神柄专其雄	tmjwufbyvrqixsav#序52000
天假神柄专其雄	tmjwufbyvrqixshv#序52000
喷云泄雾藏半腹	pfypxxwuchbjfuko#序52000
喷云泄雾藏半腹	pfypxxwuchbjfuky#序52000
虽有绝顶谁能穷	svybjtdyuvngqskb#序52000
虽有绝顶谁能穷	svybjtdyuvngqskx#序52000
我来正逢秋雨节	wollvgfgqqyujxpc#序52000
阴气晦味无清风	ynqihvwzwuqyfgej#序52000
潜心默祷若有应	qmxnmodkroybyydg#序52000
岂非正直能感通	qifzvgvinggjtsuz#序52000
须臾静扫众峰出	xuyujyskvsfgiupc#序52000
须臾静扫众峰出	xuyujyskvsfgiupu#序52000
须臾静扫众峰出	xuyujyskvsfgiuyc#序52000
须臾静扫众峰出	xuyujyskvsfgiuyu#序52000
仰见突兀撑青空	yhjmtuwuigqyksrb#序52000
仰见突兀撑青空	yhjmtuwuigqyksrx#序52000
紫盖连延接天柱	zigllmyjjxtmvusm#序52000
石廪腾掷堆祝融	uilntgvidvvursai#序52000
石廪腾掷堆祝融	uilntgvidvvurshi#序52000
石廪腾掷堆祝融	uilntgvidvvurski#序52000
石廪腾掷堆祝融	uilntgvidvvurspi#序52000
森然魄动下马拜	sfrjpodsxwmablmp#序52000
森然魄动下马拜	sfrjpodsxwmablmu#序52000
松柏一径趋灵宫	ssblyijyqulygsmb#序52000
粉墙丹柱动光彩	ffqddjvudsgdclmp#序52000
鬼物图画填青红	gvwutuhwtmqyhsps#序52000
升阶伛偻荐脯酒	ugjxyulvjmpujqpd#序52000
欲以菲薄明其衷	yuyifzbomyqivsgw#序52000
欲以菲薄明其衷	yuyifzbomyqivsgy#序52000
欲以菲薄明其衷	yuyifzbomyqivsqw#序52000
欲以菲薄明其衷	yuyifzbomyqivsqy#序52000
庙内老人识神意	mcnzlkrfuiufyigl#序52000
庙内老人识神意	mcnzlkrfuiufyigx#序52000
睢盱侦伺能鞠躬	svxuvfcingjugsmu#序52000
睢盱侦伺能鞠躬	svxuvfcingjugsou#序52000
手持杯蛟导我掷	ubiibzjcdkwoviuf#序52000
手持杯蛟导我掷	ubiibzjcdkwoviut#序52000
手持杯蛟导我掷	ubiibzjcdkwovipf#序52000
手持杯蛟导我掷	ubiibzjcdkwovipt#序52000
云此最吉余难同	ypcizvjiyunjtsek#序52000
云此最吉余难同	ypcizvjiyunjtssk#序52000
窜逐蛮荒幸不死	crvumjhdxybusibd#序52000
窜逐蛮荒幸不死	crvumjhdxybusixd#序52000
衣食才足甘长终	yiuiclzugjvhvsds#序52000
侯王将相望久绝	hbwhjdxdwhjqjtrs#序52000
神纵欲福难为功	ufzsyufunjwzgsug#序52000
神纵欲福难为功	ufzsyufunjwzgsul#序52000
夜投佛寺上高阁	yetbfosiuhgkgedm#序52000
夜投佛寺上高阁	yetbfosiuhgkgewm#序52000
星月掩映云曈昽	xyytyjyyyptslsoo#序52000
星月掩映云曈昽	xyytyjyyyptslsor#序52000
星月掩映云曈昽	xyytyjyyyptslsro#序52000
星月掩映云曈昽	xyytyjyyyptslsrr#序52000
猿鸣钟动不知曙	yrmyvsdsbuviuuqo#序52000
猿鸣钟动不知曙	yrmyvsdsbuviuuqr#序52000
杲杲寒日生于东	gkgkhjriugyudsoa#序52000
杲杲寒日生于东	gkgkhjriugyudsoh#序52000
杲杲寒日生于东	gkgkhjriugyudsoq#序52000
杲杲寒日生于东	gkgkhjriugyudsra#序52000
杲杲寒日生于东	gkgkhjriugyudsrh#序52000
杲杲寒日生于东	gkgkhjriugyudsrq#序52000
张生手持石鼓文	vhugubiiuiguwfgd#序52000
劝我试作石鼓歌	qrwouizouigugelq#序52000
劝我试作石鼓歌	qrwouizouigugeyq#序52000
少陵无人谪仙死	uklywurfvexmsixd#序52000
才薄将奈石鼓何	clbkjdnluiguhear#序52000
才薄将奈石鼓何	clbkjdnluiguhehr#序52000
周纲凌迟四海沸	vbghlyiisihlfzkd#序52000
宣王愤起挥天戈	xrwhffqihvtmgeba#序52000
宣王愤起挥天戈	xrwhffqihvtmgebh#序52000
大开明堂受朝贺	daklmythubikheab#序52000
大开明堂受朝贺	daklmythubikhehb#序52000
诸侯剑佩鸣相磨	vuhbjmpzmyxdmoym#序52000
诸侯剑佩鸣相磨	vuhbjmpzmyxdmoyu#序52000
搜于岐阳骋雄俊	sbyuqiyhigxsjpfr#序52000
搜于岐阳骋雄俊	sbyuqiyhigxsjptr#序52000
万里禽兽皆遮罗	wjliqnubjxveloas#序52000
万里禽兽皆遮罗	wjliqnubjxvelohs#序52000
镌功勒成告万世	jrgslziggkwjuija#序52000
镌功勒成告万世	jrgslziggkwjuijc#序52000
镌功勒成告万世	jrgslziggkwjuijh#序52000
凿石作鼓隳嵯峨	zkuizoguhvcoeeyu#序52000
从臣才艺咸第一	csifclyixmdiyira#序52000
从臣才艺咸第一	csifclyixmdiyirh#序52000
拣选撰刻留山阿	jmxrvrkelqujaafe#序52000
拣选撰刻留山阿	jmxrvrkelqujaate#序52000
雨淋日炙野火燎	yulnriviyeholcah#序52000
雨淋日炙野火燎	yulnriviyeholchh#序52000
鬼物守护烦撝呵	gvwuubhufjhvhepk#序52000
公从何处得纸本	gscsheiudevibfba#序52000
公从何处得纸本	gscsheiudevibfbh#序52000
公从何处得纸本	gscsheiudevibfbm#序52000
公从何处得纸本	gscsheiudevibfsa#序52000
公从何处得纸本	gscsheiudevibfsh#序52000
公从何处得纸本	gscsheiudevibfsm#序52000
毫发尽备无差讹	hkfajnbzwuiaeedy#序52000
毫发尽备无差讹	hkfajnbzwuiaeemy#序52000
毫发尽备无差讹	hkfajnbzwuiaeewy#序52000
辞严义密读难晓	ciyjyimidunjxcuo#序52000
辞严义密读难晓	ciyjyimidunjxcur#序52000
辞严义密读难晓	ciyjyimidunjxcxo#序52000
辞严义密读难晓	ciyjyimidunjxcxr#序52000
字体不类隶与蝌	zitibulzliyukebi#序52000
年深岂免有缺画	nmufqimmybqthwpa#序52000
年深岂免有缺画	nmufqimmybqthwph#序52000
年深岂免有缺画	nmufqimmybqthwra#序52000
年深岂免有缺画	nmufqimmybqthwrh#序52000
快剑砍断生蛟鼍	kyjmkjdrugjctoxk#序52000
快剑砍断生蛟鼍	kyjmkjdrugjctoxm#序52000
鸾翔凤翥众仙下	lrxdfgvuvsxmxwna#序52000
鸾翔凤翥众仙下	lrxdfgvuvsxmxwnh#序52000
鸾翔凤翥众仙下	lrxdfgvuvsxmxwwa#序52000
鸾翔凤翥众仙下	lrxdfgvuvsxmxwwh#序52000
鸾翔凤翥众仙下	lrxdfgvuvsxmxwya#序52000
鸾翔凤翥众仙下	lrxdfgvuvsxmxwyh#序52000
珊瑚碧树交枝柯	ujhubiuujcvikewm#序52000
金绳铁索锁钮壮	jnugtxsosonqvdpj#序52000
金绳铁索锁钮壮	jnugtxsosonqvdpp#序52000
金绳铁索锁钮壮	jnugtxsosonqvdpu#序52000
金绳铁索锁钮壮	jnugtxsosonqvdrj#序52000
金绳铁索锁钮壮	jnugtxsosonqvdrp#序52000
金绳铁索锁钮壮	jnugtxsosonqvdru#序52000
古鼎跃水龙腾梭	gudyytuvlstgsoum#序52000
陋儒编诗不收入	lbrubmuibuubruep#序52000
二雅褊迫无委蛇	eryabmpowuwzyiai#序52000
二雅褊迫无委蛇	eryabmpowuwzyihi#序52000
孔子西行不到秦	kszixixybudkqnzf#序52000
孔子西行不到秦	kszixixybudkqnzh#序52000
掎摭星宿遗羲娥	jivixyxqyixieefn#序52000
掎摭星宿遗羲娥	jivixyxqyixieetn#序52000
嗟余好古生苦晚	jxyuhkguugkuwjko#序52000
嗟余好古生苦晚	jxyuhkguugkuwjkr#序52000
对此涕泪双滂沱	dvcitilzudphtocd#序52000
对此涕泪双滂沱	dvcitilzudphtoyd#序52000
忆昔初蒙博士征	yixiiumgbouivgxr#序52000
忆昔初蒙博士征	yixiiumgbouivgxx#序52000
其年始改称元和	qinmuigligyrheah#序52000
其年始改称元和	qinmuigligyrhebh#序52000
其年始改称元和	qinmuigligyrhehh#序52000
古人从军在右辅	gurfcsjpzlybfuui#序52000
为我度量掘臼科	wzwoduldjtjqkedh#序52000
濯冠沐浴告祭酒	vogrmuyugkjijqdd#序52000
如此至宝存岂多	rucivibkcpqidonx#序52000
毡包席裹可立致	vjbkxigokelivimw#序52000
十鼓只载数骆驼	uiguvizluulotoam#序52000
十鼓只载数骆驼	uiguvizluulotohm#序52000
荐诸太庙比郜鼎	jmvutlmcbigkdycm#序52000
荐诸太庙比郜鼎	jmvutlmcbigkdyco#序52000
光价岂止百倍过	gdjwqiviblbzgoez#序52000
光价岂止百倍过	gdjwqiviblbzgoxz#序52000
圣恩若许留太学	ugenroxulqtlxttd#序52000
圣恩若许留太学	ugenroxulqtlxttz#序52000
圣恩若许留太学	ugenroxulqtlxtyd#序52000
圣恩若许留太学	ugenroxulqtlxtyz#序52000
诸生讲解得切磋	vuugjdjxdeqxcoyu#序52000
观经鸿都尚填咽	grjyhsdbuhtmyjjk#序52000
观经鸿都尚填咽	grjyhsdbuhtmyjyk#序52000
坐见举国来奔波	zojmjugollbfbord#序52000
坐见举国来奔波	zojmjugollbfbotd#序52000
剜苔剔藓露节角	wjtltixmlujxjcdd#序52000
安置妥帖平不颇	anvitotxpybupoby#序52000
大厦深檐与覆盖	dauaufyjyufuglam#序52000
大厦深檐与覆盖	dauaufyjyufuglay#序52000
大厦深檐与覆盖	dauaufyjyufuglhm#序52000
大厦深檐与覆盖	dauaufyjyufuglhy#序52000
经历久远期无陀	jylijqyrqiwutose#序52000
中朝大官老于事	vsikdagrlkyuuiaa#序52000
中朝大官老于事	vsikdagrlkyuuiah#序52000
中朝大官老于事	vsikdagrlkyuuika#序52000
中朝大官老于事	vsikdagrlkyuuikh#序52000
中朝大官老于事	vsikdagrlkyuuiua#序52000
中朝大官老于事	vsikdagrlkyuuiuh#序52000
讵肯感激徒媕婀	jukfgjjituaneeyn#序52000
牧童敲火牛砺角	mutsqchonqlijcnd#序52000
谁复著手为摩挲	uvfuvuubwzmasayu#序52000
日销月铄就埋没	rixcytuojqmlmood#序52000
日销月铄就埋没	rixcytuojqmlmord#序52000
日销月铄就埋没	rixcytuojqmlmoad#序52000
日销月铄就埋没	rixcytuojqmlmoud#序52000
六年西顾空吟哦	lqnmxiguksyneedk#序52000
六年西顾空吟哦	lqnmxiguksyneewk#序52000
羲之俗书趁姿媚	xivisuuuifzimzyn#序52000
数纸尚可博白鹅	uuviuhkebobleewn#序52000
继周八代争战罢	jivbbadlvgvjbass#序52000
无人收拾理则那	wurfubuilizenaae#序52000
无人收拾理则那	wurfubuilizenaee#序52000
无人收拾理则那	wurfubuilizenahe#序52000
方今太平日无事	fhjntlpyriwuuida#序52000
方今太平日无事	fhjntlpyriwuuidh#序52000
方今太平日无事	fhjntlpyriwuuiwa#序52000
方今太平日无事	fhjntlpyriwuuiwh#序52000
柄任儒术崇丘轲	byrfruuuisqqkemi#序52000
安能以此上论列	anngyiciuhlplxbd#序52000
愿借辩口如悬河	yrjxbmkbruxrhexd#序52000
石鼓之歌止于此	uiguvigeviyuciav#序52000
石鼓之歌止于此	uiguvigeviyucihv#序52000
石鼓之歌止于此	uiguvigeviyucikv#序52000
石鼓之歌止于此	uiguvigeviyucipv#序52000
呜呼吾意其蹉跎	wuhuwuyiqicotokz#序52000
渔翁夜傍西岩宿	yuwgyebhxiyjsudb#序52000
晓汲清湘燃楚竹	xcjiqyxdrjiuvuop#序52000
晓汲清湘燃楚竹	xcjiqyxdrjiuvuov#序52000
晓汲清湘燃楚竹	xcjiqyxdrjiuvurp#序52000
晓汲清湘燃楚竹	xcjiqyxdrjiuvurv#序52000
烟销日出不见人	yjxcriiubujmrfhp#序52000
欸乃一声山水绿	ainlyiugujuvlvqs#序52000
回看天际下中流	hvkjtmjixwvslqkd#序52000
岩上无心云相逐	yjuhwuxnypxdvuuz#序52000
汉皇重色思倾国	hjhdvssesiqygodk#序52000
御宇多年求不得	yuyudonmqqbuderr#序52000
御宇多年求不得	yuyudonmqqbuderx#序52000
御宇多年求不得	yuyudonmqqbudexr#序52000
御宇多年求不得	yuyudonmqqbudexx#序52000
杨家有女初长成	yhjwybnviuvhigmg#序52000
杨家有女初长成	yhjwybnviuvhigmw#序52000
养在深闺人未识	yhzlufgvrfwzuiyy#序52000
天生丽质难自弃	tmuglivinjziqiac#序52000
天生丽质难自弃	tmuglivinjziqiad#序52000
天生丽质难自弃	tmuglivinjziqiaw#序52000
天生丽质难自弃	tmuglivinjziqihc#序52000
天生丽质难自弃	tmuglivinjziqihd#序52000
天生丽质难自弃	tmuglivinjziqihw#序52000
一朝选在君王侧	yivkxrzljpwhcear#序52000
一朝选在君王侧	yivkxrzljpwhcehr#序52000
六宫粉黛无颜色	lqgsffdlwuyjsedd#序52000
六宫粉黛无颜色	lqgsffdlwuyjsewd#序52000
春寒赐浴华清池	iphjciyuhwqyiifd#序52000
