---config@码表分类=主码-7
---config@允许编辑=是
---config@码表别名=系统唐诗
渭川田家	wzirtmjwdb#序52000
有酒不饮奈明何	ybjqbuylndmkheur#序52000
有酒不饮奈明何	ybjqbuylndmkheyr#序52000
五岳祭秩皆三公	wuytjivijpsjgsab#序52000
四方环镇嵩当中	sifhhrvfssdhvsal#序52000
四方环镇嵩当中	sifhhrvfssdhvskl#序52000
四方环镇嵩当中	sifhhrvfssdhvsul#序52000
火维地荒足妖怪	howzdihxzuycgkdx#序52000
天假神柄专其雄	tmjwufbkvrqixsav#序52000
喷云泄雾藏半腹	pfyyxpwuchbjfuky#序52000
虽有绝顶谁能穷	svybjtdkuvngqskx#序52000
我来正逢秋雨节	woldvgfgqqyujppc#序52000
阴气晦味无清风	ylqihvwzwuqkfgej#序52000
潜心默祷若有应	qmxlmodcroybykdg#序52000
岂非正直能感通	qifzvgvinggjtsuz#序52000
须臾静扫众峰出	xuyujkscvsfgiupc#序52000
须臾静扫众峰出	xuyujkscvsfgiupu#序52000
须臾静扫众峰出	xuyujkscvsfgiuyc#序52000
须臾静扫众峰出	xuyujkscvsfgiuyu#序52000
仰见突兀撑青空	yhjmtuwuigqkksrx#序52000
紫盖连延接天柱	zigdlmyjjptmvusm#序52000
石廪腾掷堆祝融	uilltgvidvvursag#序52000
森然魄动下马拜	sfrjpodsxwmabdmp#序52000
森然魄动下马拜	sfrjpodsxwmabdmu#序52000
松柏一径趋灵宫	ssbdyijkqulkgsmb#序52000
粉墙丹柱动光彩	ffqxdjvudsgxcdmp#序52000
鬼物图画填青红	gvwutuhwtmqkhsps#序52000
升阶伛偻荐脯酒	ugjpyulvjmpujqpd#序52000
欲以菲薄明其衷	yuyifzbomkqivsgw#序52000
欲以菲薄明其衷	yuyifzbomkqivsgy#序52000
庙内老人识神意	mnnzlcrfuiufyigy#序52000
睢盱侦伺能鞠躬	svxuvfcingjugsmu#序52000
手持杯蛟导我掷	ubiibzjndcwovipf#序52000
手持杯蛟导我掷	ubiibzjndcwovipt#序52000
云此最吉余难同	yycizvjiyunjtsek#序52000
云此最吉余难同	yycizvjiyunjtssk#序52000
窜逐蛮荒幸不死	crvumjhxxkbusixd#序52000
衣食才足甘长终	yiuicdzugjvhvsds#序52000
侯王将相望久绝	hbwhjxxxwhjqjtrs#序52000
神纵欲福难为功	ufzsyufunjwzgsug#序52000
神纵欲福难为功	ufzsyufunjwzgsul#序52000
夜投佛寺上高阁	yetbfosiuhgcgedm#序52000
夜投佛寺上高阁	yetbfosiuhgcgewm#序52000
星月掩映云曈昽	xkytyjykyytslsrr#序52000
猿鸣钟动不知曙	yrmkvsdsbuviuuqr#序52000
杲杲寒日生于东	gcgchjriugyudsra#序52000
杲杲寒日生于东	gcgchjriugyudsrq#序52000
张生手持石鼓文	vhugubiiuiguwfgd#序52000
劝我试作石鼓歌	qrwouizouigugelg#序52000
劝我试作石鼓歌	qrwouizouigugeyg#序52000
少陵无人谪仙死	uclkwurfvexmsixd#序52000
才薄将奈石鼓何	cdbcjxnduiguhear#序52000
周纲凌迟四海沸	vbghlkiisihdfzkd#序52000
宣王愤起挥天戈	xrwhffqihvtmgeba#序52000
大开明堂受朝贺	dakdmkthubicheaj#序52000
大开明堂受朝贺	dakdmkthubichehj#序52000
诸侯剑佩鸣相磨	vuhbjmpzmkxxmoym#序52000
诸侯剑佩鸣相磨	vuhbjmpzmkxxmoyu#序52000
搜于岐阳骋雄俊	sbyuqiyhigxsjyfr#序52000
搜于岐阳骋雄俊	sbyuqiyhigxsjytr#序52000
万里禽兽皆遮罗	wjliqlubjpveloas#序52000
镌功勒成告万世	jrgslziggcwjuija#序52000
凿石作鼓隳嵯峨	zcuizoguhvcoeeyu#序52000
从臣才艺咸第一	csifcdyixmdiyira#序52000
拣选撰刻留山阿	jmxrvrkelqujaafe#序52000
拣选撰刻留山阿	jmxrvrkelqujaate#序52000
雨淋日炙野火燎	yullriviyeholnah#序52000
鬼物守护烦撝呵	gvwuubhufjhvhepk#序52000
公从何处得纸本	gscsheiudevibfbm#序52000
毫发尽备无差讹	hcfajlbzwuiaeedy#序52000
毫发尽备无差讹	hcfajlbzwuiaeemy#序52000
毫发尽备无差讹	hcfajlbzwuiaeewy#序52000
辞严义密读难晓	ciyjyimidunjxnur#序52000
字体不类隶与蝌	zitibulzliyukebi#序52000
年深岂免有缺画	nmufqimmybqthwpa#序52000
年深岂免有缺画	nmufqimmybqthwra#序52000
快剑砍断生蛟鼍	kkjmkjdrugjntoxk#序52000
快剑砍断生蛟鼍	kkjmkjdrugjntoxm#序52000
鸾翔凤翥众仙下	lrxxfgvuvsxmxwna#序52000
鸾翔凤翥众仙下	lrxxfgvuvsxmxwwa#序52000
鸾翔凤翥众仙下	lrxxfgvuvsxmxwya#序52000
珊瑚碧树交枝柯	ujhubiuujnvikewm#序52000
金绳铁索锁钮壮	jlugtpsosonqvxpj#序52000
金绳铁索锁钮壮	jlugtpsosonqvxpp#序52000
金绳铁索锁钮壮	jlugtpsosonqvxpu#序52000
金绳铁索锁钮壮	jlugtpsosonqvxrj#序52000
金绳铁索锁钮壮	jlugtpsosonqvxrp#序52000
金绳铁索锁钮壮	jlugtpsosonqvxru#序52000
古鼎跃水龙腾梭	gudkytuvlstgsoum#序52000
陋儒编诗不收入	lbrubmuibuubruep#序52000
二雅褊迫无委蛇	eryabmpowuwzyiai#序52000
孔子西行不到秦	kszixixkbudcqlzf#序52000
孔子西行不到秦	kszixixkbudcqlzh#序52000
掎摭星宿遗羲娥	jivixkxqyixieefn#序52000
掎摭星宿遗羲娥	jivixkxqyixieetn#序52000
嗟余好古生苦晚	jpyuhcguugkuwjkr#序52000
对此涕泪双滂沱	dvcitilzuxphtocd#序52000
对此涕泪双滂沱	dvcitilzuxphtoyd#序52000
忆昔初蒙博士征	yixiiumgbouivgxi#序52000
其年始改称元和	qinmuigdigyrheah#序52000
古人从军在右辅	gurfcsjyzdybfuui#序52000
为我度量掘臼科	wzwodulxjtjqkedh#序52000
濯冠沐浴告祭酒	vogrmuyugcjijqdd#序52000
如此至宝存岂多	rucivibccyqidonx#序52000
毡包席裹可立致	vjbcxigokelivimv#序52000
十鼓只载数骆驼	uiguvizduulotoam#序52000
荐诸太庙比郜鼎	jmvutdmnbigcdkcm#序52000
光价岂止百倍过	gxjwqivibdbzgoez#序52000
光价岂止百倍过	gxjwqivibdbzgoxz#序52000
圣恩若许留太学	ugenroxulqtdxttd#序52000
圣恩若许留太学	ugenroxulqtdxttz#序52000
圣恩若许留太学	ugenroxulqtdxtyd#序52000
圣恩若许留太学	ugenroxulqtdxtyz#序52000
诸生讲解得切磋	vuugjxjpdeqpcoyu#序52000
观经鸿都尚填咽	grjkhsdbuhtmyjjk#序52000
观经鸿都尚填咽	grjkhsdbuhtmyjyk#序52000
坐见举国来奔波	zojmjugoldbfbord#序52000
坐见举国来奔波	zojmjugoldbfbotd#序52000
剜苔剔藓露节角	wjtdtixmlujpjnwd#序52000
安置妥帖平不颇	anvitotppkbupoby#序52000
大厦深檐与覆盖	dauaufyjyufugdam#序52000
大厦深檐与覆盖	dauaufyjyufugday#序52000
大厦深檐与覆盖	dauaufyjyufugdhm#序52000
大厦深檐与覆盖	dauaufyjyufugdhy#序52000
经历久远期无陀	jklijqyrqiwutose#序52000
中朝大官老于事	vsicdagrlcyuuila#序52000
讵肯感激徒媕婀	jukfgjjituaneeyn#序52000
牧童敲火牛砺角	mutsqnhonqlijnnd#序52000
谁复著手为摩挲	uvfuvuubwzmasayu#序52000
日销月铄就埋没	rixnytuojqmdmood#序52000
日销月铄就埋没	rixnytuojqmdmord#序52000
日销月铄就埋没	rixnytuojqmdmoad#序52000
日销月铄就埋没	rixnytuojqmdmoud#序52000
六年西顾空吟哦	lqnmxiguksyleedk#序52000
六年西顾空吟哦	lqnmxiguksyleewk#序52000
羲之俗书趁姿媚	xivisuuuifzimzyn#序52000
数纸尚可博白鹅	uuviuhkebobdeeln#序52000
继周八代争战罢	jivbbaddvgvjbass#序52000
无人收拾理则那	wurfubuilizenaae#序52000
方今太平日无事	fhjltdpkriwuuida#序52000
方今太平日无事	fhjltdpkriwuuiwa#序52000
柄任儒术崇丘轲	bkrfruuuisqqkemi#序52000
安能以此上论列	anngyiciuhlylpbd#序52000
愿借辩口如悬河	yrjpbmkbruxrhexd#序52000
石鼓之歌止于此	uiguvigeviyuciav#序52000
呜呼吾意其蹉跎	wuhuwuyiqicotokz#序52000
渔翁夜傍西岩宿	yuwgyebhxiyjsudb#序52000
晓汲清湘燃楚竹	xnjiqkxxrjiuvurp#序52000
烟销日出不见人	yjxnriiubujmrfhp#序52000
欸乃一声山水绿	aindyiugujuvlvqs#序52000
回看天际下中流	hvkjtmjixwvslqkd#序52000
岩上无心云相逐	yjuhwuxlyyxxvuuz#序52000
汉皇重色思倾国	hjhxvssesiqkgodk#序52000
御宇多年求不得	yuyudonmqqbudeii#序52000
杨家有女初长成	yhjwybnviuvhigmg#序52000
杨家有女初长成	yhjwybnviuvhigmw#序52000
养在深闺人未识	yhzdufgvrfwzuiyy#序52000
天生丽质难自弃	tmuglivinjziqiac#序52000
天生丽质难自弃	tmuglivinjziqiad#序52000
天生丽质难自弃	tmuglivinjziqiaw#序52000
一朝选在君王侧	yivcxrzdjywhcear#序52000
六宫粉黛无颜色	lqgsffddwuyjsedd#序52000
六宫粉黛无颜色	lqgsffddwuyjsewd#序52000
春寒赐浴华清池	iyhjciyuhwqkiifd#序52000
春寒赐浴华清池	iyhjciyuhwqkiiod#序52000
春寒赐浴华清池	iyhjciyuhwqkiird#序52000
温泉水滑洗凝脂	wfqruvhwxinkvidy#序52000
侍儿扶起娇无力	uierfuqijnwulirg#序52000
始是新承恩泽时	uiuixligenzeuinr#序52000
云鬓花颜金步摇	yyblhwyjjlbuycef#序52000
云鬓花颜金步摇	yyblhwyjjlbuycet#序52000
云鬓花颜金步摇	yyblhwyjjlbuycsf#序52000
云鬓花颜金步摇	yyblhwyjjlbuycst#序52000
芙蓉帐暖度春宵	fursvhnrduiyxncb#序52000
春宵苦短日高起	iyxnkudrrigcqifz#序52000
春宵苦短日高起	iyxnkudrrigcqioz#序52000
春宵苦短日高起	iyxnkudrrigcqirz#序52000
从此君王不早朝	cscijywhbuzcicro#序52000
从此君王不早朝	cscijywhbuzcicru#序52000
从此君王不早朝	cscijywhbuzcicry#序52000
承欢侍宴无闲暇	ighruiyjwuxmxwar#序52000
承欢侍宴无闲暇	ighruiyjwuxmxwvr#序52000
春从春游夜专夜	iycsiyybyevryefd#序52000
春从春游夜专夜	iycsiyybyevryefw#序52000
春从春游夜专夜	iycsiyybyevryeod#序52000
春从春游夜专夜	iycsiyybyevryeow#序52000
春从春游夜专夜	iycsiyybyevryerd#序52000
春从春游夜专夜	iycsiyybyevryerw#序52000
后宫佳丽三千人	hbgsjwlisjqmrfpp#序52000
三千宠爱在一身	sjqmisaizdyiufap#序52000
金屋妆成娇侍夜	jlwuvxigjnuiyepd#序52000
金屋妆成娇侍夜	jlwuvxigjnuiyepw#序52000
金屋妆成娇侍夜	jlwuvxigjnuiyerd#序52000
金屋妆成娇侍夜	jlwuvxigjnuiyerw#序52000
玉楼宴罢醉和春	yulbyjbazvheiyaf#序52000
玉楼宴罢醉和春	yulbyjbazvheiyao#序52000
玉楼宴罢醉和春	yulbyjbazvheiyar#序52000
玉楼宴罢醉和春	yulbyjbazvheiyhf#序52000
玉楼宴罢醉和春	yulbyjbazvheiyho#序52000
玉楼宴罢醉和春	yulbyjbazvheiyhr#序52000
玉楼宴罢醉和春	yulbyjbazvheiywf#序52000
玉楼宴罢醉和春	yulbyjbazvheiywo#序52000
玉楼宴罢醉和春	yulbyjbazvheiywr#序52000
姊妹弟兄皆列土	zimzdixsjplptuna#序52000
姊妹弟兄皆列土	zimzdixsjplptunh#序52000
可怜光彩生门户	kelmgxcdugmfhudd#序52000
遂令天下父母心	svlktmxwfumuxlzd#序52000
不重生男重生女	buvsugnjvsugnvaa#序52000
不重生男重生女	buvsugnjvsugnvav#序52000
骊宫高处入青云	ligsgciuruqkyyme#序52000
骊宫高处入青云	ligsgciuruqkyyms#序52000
仙乐风飘处处闻	xmlefgpniuiuwfre#序52000
缓歌谩舞凝丝竹	hrgemjwunksivusp#序52000
尽日君王看不足	jlrijywhkjbuzuik#序52000
渔阳鼙鼓动地来	yuyhpigudsdildda#序52000
惊破霓裳羽衣曲	jkponiihyuyiquxl#序52000
九重城阙烟尘生	jqvsigqtyjifugpn#序52000
千乘万骑西南行	qmigwjqixinjxkpi#序52000
翠华摇摇行复止	cvhwycycxkfuviyl#序52000
西出都门百余里	xiiudbmfbdyulial#序52000
六军不发无奈何	lqjybufawundhedr#序52000
六军不发无奈何	lqjybufawundhewr#序52000
宛转蛾眉马前死	wjvreemzmaqmsibd#序52000
花钿委地无人收	hwdmwzdiwurfubcj#序52000
花钿委地无人收	hwdmwzdiwurfubcw#序52000
翠翘金雀玉搔头	cvqnjlqtyusctbyd#序52000
君王掩面救不得	jywhyjmmjqbudeki#序52000
回看血泪相和流	hvkjxtlzxxhelqkd#序52000
黄埃散漫风萧索	hxaisjmjfgxnsoas#序52000
黄埃散漫风萧索	hxaisjmjfgxnsoau#序52000
云栈萦纡登剑阁	yyvjykyudgjmgeem#序52000
云栈萦纡登剑阁	yyvjykyudgjmgesm#序52000
峨嵋山下少人行	eemzujxwucrfxkui#序52000
旌旗无光日色薄	jkqiwugxrisebcfc#序52000
蜀江水碧蜀山青	uujxuvbiuuujqksf#序52000
蜀江水碧蜀山青	uujxuvbiuuujqkso#序52000
蜀江水碧蜀山青	uujxuvbiuuujqksy#序52000
圣主朝朝暮暮情	ugvuvcvcmumuqktx#序52000
圣主朝朝暮暮情	ugvuvcvcmumuqkyx#序52000
行宫见月伤心色	xkgsjmytuhxlseid#序52000
夜雨闻铃肠断声	yeyuwflkihdrugdu#序52000
夜雨闻铃肠断声	yeyuwflkihdrugwu#序52000
天旋地转回龙驭	tmxrdivrhvlsyuam#序52000
到此踌躇不能去	dcciibiubungquvt#序52000
马嵬坡下泥土中	mawzpoxwnituvsal#序52000
马嵬坡下泥土中	mawzpoxwnituvsvl#序52000
不见玉颜空死处	bujmyuyjkssiiuaw#序52000
君臣相顾尽沾衣	jyifxxgujlvjyikd#序52000
东望都门信马归	dswhdbmfxlmagval#序52000
东望都门信马归	dswhdbmfxlmagvql#序52000
归来池苑皆依旧	gvldiiyrjpyijqll#序52000
太液芙蓉未央柳	tdyefurswzyhlqdm#序52000
芙蓉如面柳如眉	fursrummlqrumzcm#序52000
芙蓉如面柳如眉	fursrummlqrumzco#序52000
芙蓉如面柳如眉	fursrummlqrumzcu#序52000
对此如何不泪垂	dvciruhebulzivcp#序52000
对此如何不泪垂	dvciruhebulzivyp#序52000
春风桃李花开日	iyfgtclihwkdrifo#序52000
春风桃李花开日	iyfgtclihwkdrifr#序52000
春风桃李花开日	iyfgtclihwkdrifa#序52000
春风桃李花开日	iyfgtclihwkdrifu#序52000
春风桃李花开日	iyfgtclihwkdrioo#序52000
春风桃李花开日	iyfgtclihwkdrior#序52000
春风桃李花开日	iyfgtclihwkdrioa#序52000
春风桃李花开日	iyfgtclihwkdriou#序52000
春风桃李花开日	iyfgtclihwkdriro#序52000
春风桃李花开日	iyfgtclihwkdrirr#序52000
春风桃李花开日	iyfgtclihwkdrira#序52000
春风桃李花开日	iyfgtclihwkdriru#序52000
秋雨梧桐叶落时	qqyuwutsyelouihr#序52000
西宫南内多秋草	xigsnjnzdoqqccac#序52000
落叶满阶红不扫	loyemjjphsbusccf#序52000
落叶满阶红不扫	loyemjjphsbuscct#序52000
梨园弟子白发新	liyrdizibdfaxlmq#序52000
椒房阿监青娥老	jnfhaajmqkeelcml#序52000
夕殿萤飞思悄然	xidmykfzsiqnrjpd#序52000
夕殿萤飞思悄然	xidmykfzsiqnrjph#序52000
孤灯挑尽未成眠	gudgtnjlwzigmmzm#序52000
迟迟钟鼓初长夜	iiiivsguiuihyezd#序52000
迟迟钟鼓初长夜	iiiivsguiuihyezw#序52000
耿耿星河欲曙天	ggggxkheyuuutmea#序52000
鸳鸯瓦冷霜华重	yryhwalguxhwvsnp#序52000
翡翠衾寒谁与共	fzcvqlhjuvyugsya#序52000
悠悠生死别经年	ybybugsibpjknmxp#序52000
悠悠生死别经年	ybybugsibpjknmxr#序52000
魂魄不曾来入梦	hypobucgldrumggl#序52000
魂魄不曾来入梦	hypobucgldrumgyl#序52000
临邛道士鸿都客	llqsdcuihsdbkelb#序52000
能以精诚致魂魄	ngyijkigvihyposb#序52000
为感君王辗转思	wzgjjywhvjvrsidt#序52000
为感君王辗转思	wzgjjywhvjvrsidx#序52000
遂教方士殷勤觅	svjnfhuiylqlmizj#序52000
遂教方士殷勤觅	svjnfhuiylqlmizv#序52000
排空驭气奔如电	pdksyuqibfrudmfl#序52000
排空驭气奔如电	pdksyuqibfrudmtl#序52000
升天入地求之遍	ugtmrudiqqvibmpz#序52000
上穷碧落下黄泉	uhqsbilaxwhxqrlb#序52000
两处茫茫皆不见	lxiumhmhjpbujmaa#序52000
两处茫茫皆不见	lxiumhmhjpbujmae#序52000
两处茫茫皆不见	lxiumhmhjpbujmak#序52000
两处茫茫皆不见	lxiumhmhjpbujmau#序52000
忽闻海上有仙山	huwfhduhybxmujxl#序52000
山在虚无缥渺间	ujzdxuwupnmnjmlm#序52000
山在虚无缥渺间	ujzdxuwupnmnjmlo#序52000
山在虚无缥渺间	ujzdxuwupnmnjmlr#序52000
楼阁玲珑五云起	lbgelklswuyyqimz#序52000
其中绰约多仙子	qivsioytdoxmziaa#序52000
其中绰约多仙子	qivsioytdoxmziav#序52000
中有一人字太真	vsybyirfzitdvflu#序52000
雪肤花貌参差是	xtfuhwmccfciuiyr#序52000
金阙西厢叩玉扃	jlqtxixxkbyujsph#序52000
金阙西厢叩玉扃	jlqtxixxkbyujsrh#序52000
转教小玉报双成	vrjnxnyubcuxigig#序52000
转教小玉报双成	vrjnxnyubcuxigiw#序52000
闻道汉家天子使	wfdchjjwtmziuier#序52000
九华帐里梦魂惊	jqhwvhlimghyjkpx#序52000
揽衣推枕起徘徊	ljyitvvfqipdhkfi#序52000
揽衣推枕起徘徊	ljyitvvfqipdhkti#序52000
珠箔银屏迤逦开	vuboylpkyilikdwa#序52000
云鬓半偏新睡觉	yyblbjpmxluvjned#序52000
云鬓半偏新睡觉	yyblbjpmxluvjnej#序52000
云鬓半偏新睡觉	yyblbjpmxluvjnsd#序52000
云鬓半偏新睡觉	yyblbjpmxluvjnsj#序52000
花冠不整下堂来	hwgrbuvgxwthldca#序52000
风吹仙袂飘飘举	fgivxmmzpnpnjujd#序52000
风吹仙袂飘飘举	fgivxmmzpnpnjujx#序52000
犹似霓裳羽衣舞	ybuiniihyuyiwuqp#序52000
犹似霓裳羽衣舞	ybuiniihyuyiwuqr#序52000
犹似霓裳羽衣舞	ybuiniihyuyiwuqx#序52000
玉容寂寞泪阑干	yursjimolzljgjaa#序52000
玉容寂寞泪阑干	yursjimolzljgjha#序52000
玉容寂寞泪阑干	yursjimolzljgjwa#序52000
梨花一枝春带雨	lihwyiviiyddyuma#序52000
含情凝睇谢君王	hjqknkdixpjywhka#序52000
含情凝睇谢君王	hjqknkdixpjywhra#序52000
一别音容两渺茫	yibpylrslxmnmhac#序52000
昭阳殿里恩爱绝	vcyhdmlienaijtrs#序52000
蓬莱宫中日月长	pgldgsvsriytvhcp#序52000
回头下望人寰处	hvtbxwwhrfhriukw#序52000
不见长安见尘雾	bujmihanjmifwuay#序52000
惟将旧物表深情	wzjxjqwubnufqkxx#序52000
钿合金钗寄将去	dmhejlidjijxqujt#序52000
钗留一股合一扇	idlqyiguheyiujjh#序52000
钗留一股合一扇	idlqyiguheyiujjy#序52000
钗擘黄金合分钿	idbdhxjlheffdmjj#序52000
但教心似金钿坚	djjnxluijldmjmrl#序52000
天上人间会相见	tmuhrfjmhvxxjmaa#序52000
天上人间会相见	tmuhrfjmhvxxjmae#序52000
天上人间会相见	tmuhrfjmhvxxjmak#序52000
天上人间会相见	tmuhrfjmhvxxjmau#序52000
临别殷勤重寄词	llbpylqlvsjicily#序52000
词中有誓两心知	civsybuilxxlviyk#序52000
词中有誓两心知	civsybuilxxlviyu#序52000
七月七日长生殿	qiytqiriihugdmau#序52000
夜半无人私语时	yebjwurfsiyuuidr#序52000
夜半无人私语时	yebjwurfsiyuuiwr#序52000
在天愿作比翼鸟	zdtmyrzobiyinntp#序52000
在天愿作比翼鸟	zdtmyrzobiyinnup#序52000
在地愿为连理枝	zddiyrwzlmlivitm#序52000
在地愿为连理枝	zddiyrwzlmlivium#序52000
天长地久有时尽	tmihdijqybuijlai#序52000
此恨绵绵无绝期	cihfmmmmwujtqivq#序52000
浔阳江头夜送客	xyyhjxtbyesskedb#序52000
枫叶荻花秋瑟瑟	fgyedihwqqsesemw#序52000
主人下马客在船	vurfxwmakezdirdv#序52000
举酒欲饮无管弦	jujqyuylwugrxmdg#序52000
举酒欲饮无管弦	jujqyuylwugrxmxg#序52000
醉不成欢惨将别	zvbuighrcjjxbpyd#序52000
别时茫茫江浸月	bpuimhmhjxjlytdo#序52000
别时茫茫江浸月	bpuimhmhjxjlytdy#序52000
别时茫茫江浸月	bpuimhmhjxjlytdp#序52000
忽闻水上琵琶声	huwfuvuhpipaugxu#序52000
主人忘归客不发	vurfwhgvkebufada#序52000
主人忘归客不发	vurfwhgvkebufadf#序52000
主人忘归客不发	vurfwhgvkebufadv#序52000
主人忘归客不发	vurfwhgvkebufady#序52000
寻声暗问弹者谁	xyuganwfdjveuvcy#序52000
寻声暗问弹者谁	xyuganwfdjveuvxy#序52000
琵琶声停欲语迟	pipaugtkyuyuiiwz#序52000
移船相近邀相见	yiirxxjlycxxjmha#序52000
移船相近邀相见	yiirxxjlycxxjmhe#序52000
移船相近邀相见	yiirxxjlycxxjmhk#序52000
移船相近邀相见	yiirxxjlycxxjmhu#序52000
添酒回灯重开宴	tmjqhvdgvskdyjdb#序52000
千呼万唤始出来	qmhuwjhruiiuldpa#序52000
转轴拨弦三两声	vrvbboxmsjlxugiu#序52000
未成曲调先有情	wzigqudnxmybqkax#序52000
弦弦掩抑声声思	xmxmyjyiugugsigt#序52000
弦弦掩抑声声思	xmxmyjyiugugsigx#序52000
似诉平生不得志	uisupkugbudeviru#序52000
似诉平生不得志	uisupkugbudevirx#序52000
低眉信手续续弹	dimzxlubxuxudjrg#序52000
说尽心中无限事	uojlxlvswuxmuiya#序52000
轻拢慢捻抹复挑	qklsmjnmmofutnif#序52000
轻拢慢捻抹复挑	qklsmjnmmofutnit#序52000
初为霓裳后六幺	iuwzniihhblqycya#序52000
初为霓裳后六幺	iuwzniihhblqycyv#序52000
大弦嘈嘈如急雨	daxmccccrujiyuaa#序52000
大弦嘈嘈如急雨	daxmccccrujiyuha#序52000
小弦切切如私语	xnxmqpqprusiyuly#序52000
嘈嘈切切错杂弹	ccccqpqpcozadjkg#序52000
大珠小珠落玉盘	davuxnvuloyupjam#序52000
大珠小珠落玉盘	davuxnvuloyupjav#序52000
大珠小珠落玉盘	davuxnvuloyupjhm#序52000
大珠小珠落玉盘	davuxnvuloyupjhv#序52000
间关莺语花底滑	jmgrykyuhwdihwmd#序52000
间关莺语花底滑	jmgrykyuhwdihwod#序52000
间关莺语花底滑	jmgrykyuhwdihwrd#序52000
幽咽泉流水下滩	ybyeqrlquvxwtjud#序52000
水泉冷涩弦凝绝	uvqrlgsexmnkjtls#序52000
凝绝不通声渐歇	nkjtbutsugjmxpdr#序52000
别有幽愁暗恨生	bpybybibanhfugdn#序52000
银瓶乍破水浆迸	ylpkvapouvjxbgjz#序52000
铁骑突出刀枪鸣	tpqituiudcqxmkjk#序52000
曲终收拨当心画	quvsubbodhxlhwla#序52000
四弦一声如裂帛	sixmyiugrulpboab#序52000
四弦一声如裂帛	sixmyiugrulpbokb#序52000
四弦一声如裂帛	sixmyiugrulpboub#序52000
东船西舫悄无言	dsirxifhqnwuyjad#序52000
东船西舫悄无言	dsirxifhqnwuyjaw#序52000
东船西舫悄无言	dsirxifhqnwuyjqd#序52000
东船西舫悄无言	dsirxifhqnwuyjqw#序52000
唯见江心秋月白	wzjmjxxlqqytbdkp#序52000
沉吟放拨插弦中	ifylfhboiaxmvsdl#序52000
整顿衣裳起敛容	vgdyyiuhqilmrsvb#序52000
自言本是京城女	ziyjbfuijkignvpa#序52000
自言本是京城女	ziyjbfuijkignvpv#序52000
家在虾蟆陵下住	jwzdhamalkxwvubr#序52000
十三学得琵琶成	uisjxtdepipaigag#序52000
十三学得琵琶成	uisjxtdepipaigaw#序52000
名属教坊第一部	mkuujnfhdiyibuxl#序52000
曲罢常教善才服	qubaihjnujcdfuly#序52000
妆成每被秋娘炉	vxigmzbzqqnxlujh#序52000
妆成每被秋娘炉	vxigmzbzqqnxlunh#序52000
妆成每被秋娘炉	vxigmzbzqqnxluph#序52000
五陵年少争缠头	wulknmucvgijtbad#序52000
一曲红消不知数	yiquhsxnbuviuual#序52000
钿头银篦击节碎	dmtbylbijijpsvju#序52000
血色罗裙翻酒污	xtseloqyfjjqwupd#序52000
今年欢笑复明年	jlnmhrxnfumknmrp#序52000
今年欢笑复明年	jlnmhrxnfumknmrr#序52000
秋月春风等闲度	qqytiyfgdgxmduhg#序52000
弟走从军阿姨死	dizbcsjyaayisibd#序52000
暮去朝来颜色故	muquicldyjsegucw#序52000
暮去朝来颜色故	muquicldyjseguow#序52000
暮去朝来颜色故	muquicldyjsegurw#序52000
门前冷落车马稀	mfqmlgloiemaxidh#序52000
老大嫁作商人妇	lcdajwzouhrffuln#序52000
商人重利轻别离	uhrfvsliqkbplidd#序52000
商人重利轻别离	uhrfvsliqkbplidw#序52000
商人重利轻别离	uhrfvsliqkbplild#序52000
商人重利轻别离	uhrfvsliqkbplilw#序52000
商人重利轻别离	uhrfvsliqkbpliwd#序52000
商人重利轻别离	uhrfvsliqkbpliww#序52000
前月浮梁买茶去	qmytfulxmdiaqubt#序52000
去来江口守空船	quldjxkbubksirtv#序52000
绕舱明月江水寒	rcchmkytjxuvhjsb#序52000
夜深忽梦少年事	yeufhumgucnmuida#序52000
夜深忽梦少年事	yeufhumgucnmuiwa#序52000
梦啼妆泪红阑干	mgtivxlzhsljgjla#序52000
我闻琵琶已叹息	wowfpipayitjxipz#序52000
又闻此语重唧唧	ybwfciyuvsjijivk#序52000
我从去年辞帝京	wocsqunmcidijkpd#序52000
我从去年辞帝京	wocsqunmcidijkpw#序52000
谪居卧病浔阳城	vejuwobkxyyhigyt#序52000
浔阳地僻无音乐	xyyhdipiwuylytdp#序52000
终岁不闻丝竹声	vssvbuwfsivuugsu#序52000
住近湓江地低湿	vujlpfjxdidiuird#序52000
黄芦苦竹绕宅生	hxlukuvurcvdugan#序52000
其间旦暮闻何物	qijmdjmuwfhewuan#序52000
杜鹃啼血猿哀鸣	dujrtixtyraimkmk#序52000
春江花朝秋月夜	iyjxhwicqqytyefd#序52000
春江花朝秋月夜	iyjxhwicqqytyefw#序52000
春江花朝秋月夜	iyjxhwicqqytyeod#序52000
春江花朝秋月夜	iyjxhwicqqytyeow#序52000
春江花朝秋月夜	iyjxhwicqqytyerd#序52000
春江花朝秋月夜	iyjxhwicqqytyerw#序52000
往往取酒还独倾	whwhqujqhdduqkir#序52000
岂无山歌与姑笛	qiwuujgeyugudiuv#序52000
呕哑嘲哳难为听	ouyavcvanjwztkkk#序52000
今夜闻君琵琶语	jlyewfjypipayury#序52000
如听仙乐耳暂明	rutkxmleerzjmknr#序52000
莫辞更坐弹一曲	mociggzodjyiqucl#序52000
为君翻作琵琶行	wzjyfjzopipaxkdi#序52000
感我此言良久立	gjwociyjlxjqlixd#序52000
